"mz","rt","t.score","p.value"
108.32693,504.06,-0.8072,0.4282
108.51773,767.64,0.1644,0.8706
108.51777,771.42,-0.1574,0.876
108.51778,762.24,-1.5433,0.1306
108.94884,38.52,-0.3763,0.709
108.9594,680.64,1.949,0.0593
108.9594,758.34,2.247,0.0292
108.9594,610.62,1.5383,0.1337
108.95941,767.04,1.9344,0.0593
108.95941,696.84,1.7293,0.0925
108.95941,592.38,1.1431,0.261
109.02424,768.12,0.2935,0.7716
109.10129,575.16,2.2978,0.0357
109.10139,327.54,-2.1878,0.0356
109.10139,404.82,-0.1401,0.8898
109.10139,434.34,-0.285,0.7773
109.1014,352.8,0.1536,0.8793
109.10141,289.44,-0.6139,0.5442
109.10141,459.06,0.7188,0.4815
109.29672,474.42,-2.1958,0.0387
110.00889,34.14,1.8694,0.0705
110.10477,601.02,0.2325,0.8182
110.18469,563.52,-3.3105,0.0017
110.18473,569.16,-4.982,0
110.29619,563.28,-3.3761,0.0012
110.2962,569.16,-5.005,0
110.4076,569.16,-5.4375,0
110.52843,120.48,1.4467,0.1641
110.52845,33.12,-0.3583,0.7226
110.5285,115.32,1.5179,0.1456
110.95689,766.98,1.8759,0.0676
110.95693,697.62,2.4197,0.0198
110.95698,758.52,1.1831,0.242
110.97551,64.98,-0.317,0.7538
111.00787,70.2,-2.4705,0.0167
111.02348,784.74,-2.9962,0.0038
111.0442,47.04,1.5811,0.1269
111.04424,457.56,-4.4354,1e-04
111.04427,452.64,-3.4105,0.0017
111.08064,323.94,-1.4951,0.1479
111.11694,606.66,-0.6768,0.5051
111.117,586.62,2.6708,0.0153
111.11701,533.58,-0.7521,0.4568
111.11702,473.64,-0.4083,0.6853
111.11705,299.28,-1.869,0.0765
111.514,569.52,-0.699,0.4897
111.51406,563.22,-2.8816,0.0084
111.96855,204.12,-0.796,0.4345
111.96856,763.26,-0.5535,0.5858
111.96857,768.96,-1.1523,0.2604
111.96858,169.38,-0.4499,0.6572
111.96859,765.66,-0.4022,0.6915
111.9686,237.36,-0.9218,0.3671
112.00641,34.2,1.7595,0.0882
112.03722,41.88,-6.4933,0
112.0395,172.56,1.4387,0.1707
112.05074,98.94,-0.1639,0.8714
112.07526,490.56,-2.9347,0.006
112.11229,231.9,-5.9959,0
112.11229,188.28,0.7677,0.4545
112.11229,220.86,1.0258,0.3196
112.12041,598.68,0.1389,0.891
112.57878,504.12,-1.1167,0.2758
112.89597,40.5,-1.1958,0.2385
112.95599,203.34,-3.8781,6e-04
112.95604,764.88,0.4804,0.6353
112.95612,168.06,-2.4699,0.021
113.02112,62.58,-1.6575,0.1051
113.03475,82.44,-6.2125,0
113.0599,697.08,-0.9663,0.3403
113.05991,265.02,-2.3459,0.0261
113.05991,207.72,-1.3709,0.1808
113.05991,739.92,-1.5596,0.126
113.13257,562.92,2.7867,0.0092
113.13261,600.54,2.2505,0.0395
113.1327,450.9,-3.4266,0.0011
113.96387,765.54,-0.2006,0.8429
113.96391,763.56,-0.4898,0.6295
113.96391,168.96,-0.5371,0.5965
113.96391,565.62,0.2366,0.8153
113.96392,85.68,-0.3448,0.7333
113.96394,696.9,0.3378,0.7386
114.04024,34.02,3.0168,0.0058
114.06642,43.5,0.3586,0.7246
114.09156,212.52,1.5218,0.1468
114.09158,222.42,1.2314,0.2302
114.12359,212.64,1.3236,0.2035
114.12474,222.48,-2.3802,0.0292
114.12797,280.02,-5.3038,0
114.12797,398.94,-1.7111,0.1003
114.89342,40.5,-1.4983,0.1404
114.95649,768,1.2774,0.2136
114.9565,168.66,-0.9145,0.3696
114.9565,765.72,1.3062,0.2042
114.98782,34.14,1.8948,0.0672
115.03695,44.16,1.469,0.1622
115.0392,181.92,1.0539,0.3017
115.03921,248.28,0.1523,0.8804
115.03922,122.7,-0.908,0.3738
115.05424,199.74,-4.1788,3e-04
115.07557,257.46,0.6441,0.5273
115.08681,36.24,0.0912,0.9285
115.11189,607.08,-1.4933,0.1405
115.11194,459.72,-1.0254,0.3109
115.11199,399.18,0.0988,0.9216
115.51807,559.74,-7.26,0
115.62954,559.74,-7.2018,0
115.741,559.8,-6.4958,0
115.74197,568.2,-4.8199,0
115.86541,37.92,-3.124,0.0029
115.96429,65.28,-0.8574,0.3986
116.05307,133.98,-3.6183,9e-04
116.07084,36.18,0.0781,0.9388
116.07086,44.4,-2.1628,0.0409
116.1072,258.96,-0.3589,0.7215
116.10721,697.74,2.2561,0.0315
116.10725,681,1.8197,0.0822
116.10725,296.76,-2.5952,0.0164
116.41395,588.3,-9.8508,0
116.52542,588.36,-9.8601,0
116.63662,588.36,-5.5352,0
116.88284,755.1,0.424,0.6751
116.89099,46.74,-1.4709,0.1474
116.8911,40.38,-1.1363,0.2623
116.98606,754.74,0.4242,0.6752
116.98609,592.44,0.8362,0.4107
116.9861,697.68,1.5853,0.1271
116.98611,565.62,1.7148,0.0987
117.05721,199.68,-4.8991,0
117.09122,388.26,-3.3293,0.0022
117.10243,169.62,1.9515,0.0698
117.10261,44.4,1.464,0.1631
117.34563,593.58,-3.1816,0.0027
117.53633,205.56,3.9411,0.001
117.90018,777.24,0.6459,0.5248
117.935,202.14,-1.2673,0.2204
117.93501,774,-0.8292,0.4171
117.97997,765.66,3.0843,0.0052
117.9894,680.82,2.3846,0.0247
118.06525,199.68,-4.8176,0
118.08643,47.28,-0.7929,0.4345
118.08643,57.96,-1.1014,0.2783
118.08646,292.26,-1.7214,0.1
118.08656,43.02,-3.2989,0.0033
118.08665,164.82,0.1922,0.8493
118.51543,264.84,-5.2644,0
118.87332,768.72,0.475,0.6389
118.87344,762.24,0.2089,0.8363
118.97922,765.54,1.3336,0.1957
118.97923,762.42,0.6005,0.5546
118.97926,769.5,0.8641,0.3942
119.01916,34.14,3.3151,0.0022
119.0857,474.48,-0.0386,0.9695
119.08576,696.9,-1.0708,0.2925
119.08578,81.3,-2.5654,0.0137
119.12094,779.82,-1.1784,0.248
119.12096,208.26,-2.5025,0.017
119.12096,474.48,-0.3497,0.73
119.53374,120.84,2.6504,0.0159
119.57166,560.94,-1.3518,0.1894
119.97964,697.14,1.0554,0.3012
119.97968,565.62,0.9689,0.3429
119.98707,493.56,-0.7142,0.483
120.04462,150.6,5.4426,0
120.06583,43.02,-0.2714,0.7885
120.08096,163.2,5.9546,0
120.08119,291.3,-0.654,0.5197
120.58852,580.86,-7.4496,0
120.97955,758.1,1.1018,0.2797
120.97959,766.98,1.2059,0.2383
121.00785,769.38,-1.7021,0.0947
121.0167,34.08,3.5796,0.0011
121.02861,516.84,0.5501,0.588
121.06503,81,0.131,0.8968
121.06505,196.44,-0.8783,0.3854
121.10132,686.76,-0.5441,0.5919
121.10133,585.96,2.3283,0.0318
121.10133,600.06,-0.1206,0.9052
121.10137,452.64,-3.649,9e-04
121.10137,603.48,-1.1339,0.2675
121.10139,457.56,-4.8183,0
121.10139,447.78,-4.0185,4e-04
122.01263,319.26,-6.865,0
122.09047,197.52,-2.0406,0.0491
122.89355,773.82,0.2314,0.8187
122.9248,38.82,-1.1578,0.2532
122.97412,212.4,-1.9436,0.0648
122.97501,767.1,1.1145,0.2744
122.97502,758.22,1.042,0.306
123.01408,34.08,1.9625,0.0646
123.04177,49.56,3.6264,0.002
123.04424,170.04,0.4084,0.6877
123.04425,497.04,-3.0591,0.0039
123.04427,80.88,0.4902,0.6277
123.04427,204,5.4051,1e-04
123.05549,66,-4.0251,2e-04
123.11697,575.28,2.4527,0.0262
123.11697,586.2,2.456,0.0244
123.11702,604.68,-1.1659,0.2551
123.11702,447.48,1.0134,0.3259
123.11703,443.1,-1.3089,0.2052
123.11704,364.08,0.4717,0.6425
123.11707,466.56,-0.2658,0.7935
123.57943,551.64,-2.5734,0.0165
123.94561,211.74,-2.8471,0.0109
123.94564,178.98,-3.2041,0.0047
124.03958,156.18,-0.8327,0.4091
124.05073,211.38,-0.7104,0.4861
124.08338,569.22,-4.2042,3e-04
124.08341,563.64,-3.9656,5e-04
124.09474,46.62,-0.1915,0.8496
124.0948,42.36,-2.0387,0.0479
124.11206,264.12,-1.3783,0.177
124.11233,337.08,-0.9714,0.3437
124.11236,286.56,-1.2815,0.2053
124.20988,569.22,-6.0885,0
124.33415,569.22,-4.431,1e-04
124.33418,563.64,-4.4308,1e-04
124.5153,319.2,-4.5139,0
124.52407,33.54,3.0283,0.0066
124.72379,38.1,-0.4308,0.6697
124.92296,38.76,-1.1214,0.2685
124.93791,52.8,-2.3986,0.0223
124.97265,766.8,1.1676,0.2532
124.97268,757.92,0.9093,0.371
125.00003,554.1,-6.8845,0
125.00004,563.52,-4.4223,1e-04
125.00008,569.16,-4.8698,0
125.00009,676.68,-2.1935,0.0394
125.02126,41.64,3.2723,0.0044
125.02356,264.78,-6.525,0
125.03917,769.68,-0.9385,0.3518
125.07121,172.56,-2.3519,0.0222
125.09624,606.6,-1.7659,0.0865
125.09633,348.06,1.1868,0.2527
125.09634,378.36,1.308,0.2086
125.09637,399.48,-0.4072,0.6867
125.10757,196.14,1.7425,0.101
125.13268,586.5,2.5968,0.0182
125.13268,606.66,-0.54,0.5941
125.13271,539.82,3.0467,0.0077
125.4978,216.54,-4.8238,0
125.98428,764.58,-0.7525,0.4579
125.98646,592.38,-0.4208,0.6776
125.98647,610.26,-0.1766,0.861
125.98647,697.14,0.4064,0.6873
125.98647,755.64,-1.2244,0.2255
125.98648,34.08,0.0924,0.9271
125.98648,761.04,-1.1101,0.2715
125.98648,672.78,1.4096,0.1697
125.98648,565.56,0.9933,0.3289
126.02216,46.98,-3.2514,0.0037
126.02218,62.46,-0.8865,0.3882
126.05294,43.98,2.1538,0.0448
126.05522,202.44,-6.0913,0
126.09096,490.56,-2.5033,0.0173
126.09158,196.2,1.8228,0.0874
126.10302,35.22,1.3329,0.1928
126.59488,34.02,2.1999,0.0437
126.89559,48.48,-0.0072,0.9943
126.96769,765.9,2.2837,0.0274
126.96772,696.6,0.7517,0.4581
127.03484,768.42,0.4067,0.6877
127.03921,319.26,-6.3474,0
127.07558,565.2,-1.6251,0.1111
127.07558,697.14,-1.211,0.2327
127.07558,680.46,-1.2931,0.2027
127.0756,62.94,-2.246,0.0298
127.0756,50.28,-2.5951,0.0126
127.07561,209.52,-2.8165,0.0075
127.10433,163.08,-5.4147,0
127.11192,205.38,-5.1368,0
127.11192,405,1.5356,0.1419
127.11195,289.02,-2.9517,0.0078
127.11198,373.62,0.961,0.351
127.11479,780.18,-2.0424,0.0496
127.5207,264.84,-7.961,0
127.97953,680.64,0.6247,0.5374
127.97954,592.26,0.0813,0.9359
127.97955,672.6,0.6026,0.5524
127.97955,766.02,1.4666,0.1529
127.97955,565.5,0.2791,0.7829
127.97956,763.62,1.184,0.2475
127.97956,697.2,0.6236,0.5387
127.97956,609.96,0.2163,0.8307
127.97956,579,-0.3521,0.728
127.97957,725.7,0.7458,0.463
128.01947,34.14,2.9212,0.006
128.02324,64.2,-0.2389,0.8131
128.07085,768.54,0.5015,0.6204
128.10715,582.54,2.6314,0.0179
128.10721,307.26,-1.8767,0.0654
128.10722,778.32,1.4935,0.152
128.10727,280.62,3.524,0.003
128.10782,163.08,-7.8452,0
128.82689,569.52,-3.7699,5e-04
128.95097,27.24,2.1048,0.0431
128.95097,805.56,-1.9581,0.0636
128.95097,168.18,-2.8432,0.0091
128.95099,129.36,-1.7249,0.0949
128.951,85.5,-1.2334,0.2274
128.951,210.36,-3.2078,0.0042
128.95102,112.26,-3.6862,7e-04
128.96399,764.52,2.9526,0.0047
128.96404,696.96,1.6688,0.1047
129.02025,34.08,2.7592,0.0093
129.03041,726,0.2144,0.8312
129.03041,603.6,-1.1428,0.2587
129.03041,585.24,-1.9807,0.0574
129.03043,672.18,-1.2782,0.2086
129.03043,697.08,-0.0476,0.9623
129.03043,680.64,0.2519,0.8029
129.03043,614.4,-1.8834,0.065
129.03044,740.28,-1.829,0.0725
129.03049,756.78,-0.3218,0.7496
129.05482,171.6,0.3632,0.7204
129.05486,207.42,2.5787,0.0204
129.06607,43.44,-4.1504,2e-04
129.06612,108.96,-2.5285,0.0159
129.06615,240.06,2.3465,0.033
129.10239,44.28,-3.1607,0.0026
129.10243,36.18,-0.3071,0.7615
129.10248,228.66,-1.0855,0.2896
129.12761,472.2,0.0771,0.9392
129.57872,569.58,-1.846,0.0773
129.57945,547.02,-4.5812,0
129.97998,680.64,1.7668,0.085
129.98,697.74,1.7417,0.0905
129.98003,758.64,1.2063,0.2372
129.98006,766.74,1.3643,0.1835
130.03239,176.52,-4.5823,0
130.05013,76.8,-0.4285,0.6721
130.05014,49.08,1.2293,0.2304
130.0502,240.12,2.3207,0.0347
130.05031,43.08,-2.328,0.0322
130.06526,199.8,-4.604,1e-04
130.06535,350.64,-2.3954,0.0194
130.06535,291.72,4.1364,7e-04
130.06538,314.16,-2.7924,0.0073
130.06538,371.46,1.707,0.1078
130.0654,271.14,-1.034,0.3092
130.0834,559.8,-5.6042,0
130.08644,46.2,-0.2886,0.7754
130.08649,36.12,-0.1736,0.8638
130.08652,62.34,-0.9609,0.3456
130.08655,696.84,3.641,0.0011
130.10574,292.08,3.1214,0.0069
130.10677,350.7,-2.4551,0.0167
130.10689,314.22,-2.8716,0.0058
130.12289,359.34,-2.9255,0.0078
130.12566,62.28,-0.7472,0.4611
130.12625,47.76,-0.3066,0.7621
130.12794,36,-0.1566,0.8769
130.1593,221.22,0.2822,0.7804
130.33417,554.22,-6.464,0
130.33427,559.8,-6.3799,0
130.54419,33.66,0.3282,0.7459
130.58728,573.6,-2.9289,0.0073
130.83812,573.48,-3.5808,0.0013
130.98779,579.06,-0.0688,0.9456
130.98779,680.64,1.6198,0.1131
130.98781,592.2,0.7845,0.4384
130.98782,766.56,1.3797,0.1759
130.98782,603.96,1.0306,0.311
130.98782,565.44,1.264,0.2149
130.98784,672.48,1.221,0.2305
130.98784,696.78,1.4575,0.1538
131.01801,319.38,-7.4293,0
131.01901,33.72,2.7355,0.0131
131.04936,163.2,6.1491,0
131.09119,588.12,-4.3189,3e-04
131.1069,380.04,0.9204,0.3709
131.11819,45.12,3.1847,0.0059
131.34198,588.18,-6.8688,0
131.54245,44.1,-0.5563,0.5833
131.96158,680.7,1.5159,0.1413
131.96161,697.2,1.5602,0.1296
131.96161,592.26,0.5973,0.5554
131.96164,757.56,4.043,2e-04
131.96164,610.44,0.7707,0.4475
131.96165,765.6,2.4652,0.0211
131.97546,565.56,1.6877,0.101
132.07701,43.8,8.5598,0
132.08095,199.74,-4.601,1e-04
132.08104,309.24,-0.8114,0.4222
132.10211,98.94,-0.4134,0.6827
132.10213,106.38,-0.2902,0.774
132.10213,89.64,-1.1151,0.2757
132.10213,232.14,1.8252,0.082
132.22458,107.04,0.0699,0.9449
132.22618,102.42,-1.5939,0.1212
132.22638,98.64,-0.4416,0.6623
132.48914,754.56,-1.4952,0.1441
132.51263,265.02,-5.2788,0
132.87642,765.48,-1.6021,0.1207
132.95842,582.78,-0.3094,0.7599
132.95845,764.16,2.8063,0.0097
132.95848,725.94,0.6742,0.5066
132.95848,697.14,0.5816,0.5662
132.95848,672.9,0.5686,0.5749
132.95848,680.76,0.6783,0.5037
132.95848,592.44,-0.0425,0.9665
132.9585,610.68,0.1634,0.8717
132.9585,565.74,0.2156,0.8313
132.95853,766.68,2.7994,0.0085
132.9874,47.1,1.8694,0.0792
132.9984,34.14,3.0706,0.0042
133.03201,64.92,1.92,0.0722
133.06477,474.48,0.1031,0.9189
133.09741,36.54,0.0307,0.9759
133.10139,600.3,-0.6769,0.5056
133.10141,586.5,1.9483,0.0651
133.10141,460.02,1.4646,0.1627
133.10143,354.78,0.1665,0.8691
133.10143,389.22,2.0149,0.0607
133.10144,342.72,-0.1865,0.8534
133.10558,206.4,1.563,0.1374
133.52054,319.32,-7.2811,0
133.52924,33.54,-1.0506,0.3025
133.96632,64.5,-0.569,0.5745
133.98351,523.38,-0.2405,0.8111
133.9857,216.66,-3.7549,0.0012
134.01924,41.46,-5.4205,0
134.03564,592.62,0.5046,0.619
134.06024,204.78,0.8597,0.4029
134.06026,180.36,-5.1273,0
134.06026,207.06,0.8197,0.4247
134.06029,282.3,-1.3589,0.1799
134.11789,44.4,1.559,0.1386
134.52849,265.56,-4.1027,1e-04
134.52849,314.22,-2.3051,0.0253
134.95886,766.92,2.2686,0.03
134.99353,323.64,-7.3536,0
134.99353,216.72,-3.8113,9e-04
134.99667,592.38,0.6776,0.5045
134.99669,754.62,0.3522,0.7281
134.99669,697.62,1.2232,0.2342
134.99669,565.56,1.627,0.1178
135.00308,53.64,0.0842,0.9336
135.00311,37.2,-0.4337,0.6673
135.00314,41.82,3.7661,0.0013
135.02348,769.26,-1.3006,0.1994
135.04425,267.24,-0.3374,0.7382
135.04428,260.52,0.8691,0.3965
135.08063,474.48,-0.5827,0.566
135.08066,409.56,1.5891,0.1281
135.09674,196.86,-2.5137,0.0212
135.11697,686.7,-1.6126,0.1184
135.11699,529.68,-0.6755,0.5051
135.117,593.76,-1.6153,0.1167
135.11702,600,0.0722,0.9432
135.11703,486.3,-1.6868,0.1067
135.11705,454.44,1.467,0.1612
135.12088,97.44,-4.2957,1e-04
135.1209,105,-4.9064,0
135.24892,99.06,-1.5377,0.1315
135.57878,560.16,-2.3521,0.0231
135.97742,40.26,-1.9005,0.0669
135.98163,216.72,-3.0955,0.0056
135.98209,771.84,-0.8543,0.4013
136.04863,42.48,2.8713,0.011
136.07596,80.88,0.4275,0.6722
136.07596,150.66,4.9973,1e-04
136.076,169.62,3.5382,0.0029
136.07603,240.18,2.5328,0.0229
136.33411,557.88,-7.5469,0
136.58662,587.28,-0.1885,0.8523
136.58723,567.12,-5.5583,0
136.8376,587.22,-1.0846,0.2877
136.98975,216.78,-1.931,0.0637
136.98978,769.62,0.9929,0.3292
136.98979,766.08,1.2015,0.2412
136.98979,763.26,1.2851,0.2129
137.02974,34.02,3.0756,0.0061
137.04602,48.54,0.4741,0.6404
137.04604,125.4,1.1055,0.2862
137.04605,66,0.0875,0.9311
137.05943,283.68,0.2739,0.7869
137.05994,297.6,0.072,0.943
137.05997,497.16,-0.9085,0.3744
137.05998,204,4.1337,9e-04
137.07135,42.18,1.9865,0.0654
137.09636,404.88,-0.8507,0.4016
137.13269,575.58,2.6873,0.0158
137.13271,603.36,-1.2134,0.2363
137.13271,593.34,-0.7483,0.4595
137.13274,600.18,-1.2205,0.232
137.13275,337.8,-6.7822,0
137.13275,481.86,1.4632,0.1616
137.13277,425.7,-1.4573,0.1544
137.13278,463.38,2.0491,0.0578
137.1328,491.1,-1.2718,0.2167
137.8894,216.54,-2.0906,0.0456
137.96127,211.98,-3.2302,0.0045
138.02583,319.26,-7.4923,0
138.05298,44.34,-1.3993,0.1711
138.05309,38.94,0.2994,0.7684
138.05522,223.62,1.7954,0.0804
138.11011,100.14,-0.5036,0.6197
138.5509,392.22,-3.1389,0.005
138.86143,45.72,-4.1833,1e-04
138.90662,45.78,-1.6746,0.1028
138.90672,41.82,-2.1475,0.0376
138.95181,758.34,2.5301,0.0152
138.95189,766.98,2.3642,0.0254
139.00278,523.5,1.6884,0.111
139.02728,33.96,2.7027,0.0146
139.03922,264.78,-6.7728,0
139.03923,222.84,-5.7722,0
139.03925,453,-3.3945,0.0014
139.05186,213.84,0.7636,0.4568
139.05486,769.44,-0.2526,0.8018
139.07323,211.32,5.2319,1e-04
139.11192,168.78,-2.4126,0.0251
139.11195,606.78,-1.5039,0.143
139.11195,599.28,1.1861,0.2504
139.11198,385.44,1.3245,0.2052
139.11198,452.7,-2.8866,0.0069
139.112,307.32,0.8279,0.4194
139.11201,374.52,-2.9314,0.0075
139.11201,415.02,-0.8269,0.4114
139.11201,393.9,-0.2032,0.8402
139.11201,494.82,-0.5957,0.555
139.11203,586.5,2.7056,0.0134
139.11203,470.04,1.0806,0.2965
139.51709,264.96,-5.9369,0
139.53119,72.42,2.136,0.0477
139.96352,681.06,0.2295,0.8204
139.96352,565.56,-0.0847,0.9333
139.96353,764.22,-1.2693,0.2121
139.96353,696.96,0.0249,0.9803
139.96356,767.16,-0.3779,0.7073
140.00073,237.48,-1.5928,0.1269
140.00075,250.74,-1.0273,0.3159
140.00076,155.16,0.0088,0.993
140.06842,47.4,-0.3879,0.7021
140.06844,57.3,-2.1122,0.0408
140.06844,496.44,-4.737,1e-04
140.06845,469.02,-3.7027,0.0017
140.06862,41.82,-0.9421,0.3558
140.07086,245.22,1.4505,0.1623
140.10725,278.64,-3.0939,0.0033
140.52849,319.26,-4.8202,0
140.52858,291.72,5.141,1e-04
140.89529,754.02,-0.2327,0.8176
140.89536,633.84,0.0698,0.9449
140.90373,41.82,-2.0785,0.0438
140.96191,565.38,0.8092,0.4275
140.96194,757.86,-0.0513,0.9594
141.0311,62.82,-3.4196,0.0026
141.05042,768.3,0.8252,0.4168
141.05042,680.7,0.6254,0.5387
141.05043,696.72,0.849,0.4049
141.05246,205.56,3.9539,0.0012
141.0549,186.84,0.9514,0.353
141.09125,317.52,-1.1007,0.2758
141.09126,359.52,-0.2381,0.8131
141.09126,331.44,0.4623,0.6494
141.12758,574.62,2.3554,0.0319
141.12759,565.38,0.3493,0.7287
141.12764,447.48,2.4944,0.0245
141.12764,360.48,1.0149,0.3246
141.12766,442.98,-0.4027,0.6908
141.12767,324.66,1.6205,0.1257
141.51799,264.84,-6.8996,0
141.51808,418.62,-0.9464,0.3481
141.51816,222.84,-6.6925,0
141.51826,516.9,0.5971,0.5561
141.53632,314.04,-2.4093,0.021
141.72076,37.98,-1.3725,0.1789
141.86559,762.72,-1.5588,0.1286
141.86713,768.48,-2.195,0.0348
141.9588,764.16,-1.2466,0.2213
141.95885,767.16,0.286,0.7767
141.95885,697.02,0.1263,0.9005
141.95885,680.76,0.2694,0.7899
141.95885,610.5,-0.0887,0.9302
141.95885,592.38,-0.2542,0.8017
141.95885,565.5,-0.0193,0.9848
141.95886,497.34,-0.2855,0.7781
141.95888,672.84,0.2121,0.8339
141.95889,201.78,-0.3599,0.7225
142.02499,62.58,-3.4985,0.0014
142.03514,34.14,3.1473,0.0035
142.04771,42.6,-3.1889,0.0033
142.06523,199.74,-4.7513,0
142.08652,696.48,2.1092,0.0423
142.08656,680.7,1.8388,0.077
142.1228,582.6,0.2095,0.8358
142.12291,286.56,-1.1882,0.2397
142.12294,350.88,-0.2257,0.8235
142.15932,496.5,-1.7447,0.0941
142.15935,471,3.0093,0.0058
142.52605,319.32,-7.0554,0
142.90085,41.82,-1.8055,0.0778
142.93881,61.98,1.2997,0.2101
142.97928,250.8,-0.8728,0.3935
142.97929,237.66,-1.7085,0.1032
143.03186,42.06,2.7439,0.0131
143.03416,264.84,-4.5761,0
143.03418,168.72,0.9059,0.3714
143.03419,250.32,0.4883,0.6287
143.07298,199.8,-3.9329,4e-04
143.10686,606.72,-0.8172,0.4221
143.10689,378.48,1.5548,0.1407
143.10689,581.4,-0.2193,0.8283
143.10692,513,-0.6587,0.5139
143.10692,599.16,1.5917,0.1294
143.10693,586.5,2.6835,0.0147
143.10695,232.86,-6.8424,0
143.10695,425.52,-2.7293,0.0081
143.11815,45.3,2.5183,0.0233
143.11818,196.08,1.7728,0.0956
143.11818,55.02,2.3894,0.0302
143.95924,766.86,0.6199,0.541
143.95924,605.28,0.1146,0.9097
143.95924,592.26,0.4428,0.6621
143.95926,696.9,0.6234,0.539
143.95926,680.7,0.9531,0.3493
143.95927,565.5,0.7587,0.4558
143.95929,758.64,1.9592,0.0624
143.95929,33.06,0.1256,0.9008
143.98833,42.18,2.2436,0.039
144.06575,142.92,1.7296,0.1042
144.06581,214.68,2.5375,0.0222
144.08096,199.68,-4.9053,0
144.1021,44.76,-9.8631,0
144.10216,697.2,2.0758,0.0488
144.10219,257.28,5.7668,0
144.1022,157.38,-2.217,0.0352
144.13857,407.4,0.7867,0.4437
144.52235,319.44,-3.8736,3e-04
144.55978,383.1,-1.3049,0.2027
144.57802,514.02,2.78,0.0129
144.59608,521.22,-1.623,0.1112
144.95848,65.52,-0.3932,0.6972
144.98106,680.76,2.4362,0.0255
144.98106,592.44,2.3583,0.0274
144.98106,565.62,3.3565,0.0021
144.98108,672.72,2.9685,0.0079
144.98108,697.2,1.9581,0.0661
144.98109,610.56,3.5905,0.0013
144.98111,755.04,1.1436,0.2665
144.98245,171.3,-1.2969,0.2097
144.99228,496.5,1.2017,0.245
144.99489,205.62,3.6321,0.0017
145.03204,134.22,-3.9302,3e-04
145.04768,43.5,1.594,0.1313
145.08618,319.38,-2.3509,0.0222
145.0862,62.76,-2.1544,0.0351
145.10141,600.72,-0.5642,0.5787
145.10143,580.86,-3.4228,0.0015
145.12254,488.4,0.9364,0.3601
145.5356,319.32,-6.3983,0
145.57483,195.72,-1.341,0.1848
145.99013,495.36,-0.2943,0.7714
145.99013,592.14,-0.041,0.9677
145.99014,766.86,0.2934,0.7718
145.99014,697.74,0.3112,0.7583
145.99014,680.52,0.3922,0.6982
145.99014,565.5,0.1873,0.8532
145.99019,764.22,1.1985,0.2414
146.02724,46.74,-2.3564,0.0224
146.02725,59.7,0.0191,0.9849
146.03009,34.14,3.1339,0.0048
146.06023,199.74,-4.9052,0
146.06027,150.42,4.7581,2e-04
146.06027,268.38,0.8617,0.4024
146.06029,299.94,2.5933,0.0181
146.06029,314.4,-2.2537,0.0282
146.0603,292.02,4.9423,2e-04
146.06032,230.7,1.2568,0.2259
146.06358,146.7,2.1465,0.0404
146.08142,171.24,-0.5832,0.5661
146.1178,192.96,1.321,0.2062
146.11783,204.6,-4.797,0
146.11789,44.04,-0.6136,0.5471
146.16545,35.82,0.5545,0.5849
146.31595,404.76,-0.5509,0.587
146.58266,202.08,1.5065,0.1507
146.96156,27.9,2.3852,0.0211
146.96158,129.42,-2.5795,0.0162
146.96161,84.96,-1.8666,0.0713
146.96161,177.36,-4.0016,8e-04
146.96161,211.14,-3.6807,0.0017
146.97443,764.52,2.1703,0.0376
146.97444,696.66,1.504,0.1433
147.04431,80.88,0.4378,0.6648
147.04768,111.72,0.9679,0.3448
147.06537,474.54,0.2972,0.7692
147.07674,240.12,2.4505,0.0269
147.07683,43.14,-2.3511,0.0303
147.11305,36.36,-0.4048,0.6889
147.11305,61.44,0.539,0.594
147.11696,606.42,-0.6031,0.5525
147.11697,686.7,-1.6252,0.1169
147.11703,586.5,2.2649,0.0353
147.11707,600.72,-0.1709,0.8659
147.11707,505.08,1.7301,0.1026
147.1171,466.14,0.9861,0.3394
147.53635,291.66,4.9072,1e-04
147.54686,186.18,-0.829,0.4167
147.95224,766.74,0.8757,0.3901
148.0023,772.68,0.0476,0.9625
148.01576,516.78,1.0574,0.3015
148.02776,34.14,2.9891,0.0065
148.03952,247.56,0.3521,0.7287
148.03958,206.94,0.9914,0.3357
148.04291,50.34,3.4512,0.003
148.04292,61.92,-1.7237,0.0971
148.06061,42.96,-3.9119,4e-04
148.07564,163.14,5.4922,0
148.07594,303.18,3.3821,0.004
148.09705,79.62,-8.4662,0
148.10616,229.26,-2.6434,0.0154
148.1123,197.34,-3.426,0.0012
148.11617,43.8,-2.24,0.0348
148.52611,418.62,-0.8687,0.3892
148.5323,569.64,0.8467,0.4054
148.53253,559.26,-1.3277,0.1941
148.54414,438.18,-1.9112,0.0663
148.87538,516.84,0.6765,0.5066
148.87677,418.56,-1.6229,0.1092
148.93561,40.38,0.7148,0.4806
148.9738,764.16,1.1321,0.27
148.97385,767.16,2.5343,0.0169
148.97722,211.44,-2.3387,0.0295
149.01241,757.26,0.2259,0.8233
149.01241,754.5,0.4355,0.6672
149.02354,516.84,0.4664,0.6454
149.02356,418.62,-1.1485,0.2553
149.02356,600.6,1.619,0.1248
149.02357,454.56,2.8517,0.0112
149.02359,565.74,-0.3234,0.7481
149.02362,49.56,-1.2603,0.2217
