	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Dataset_0	mean	maxint	pzq_neg_20180203_1_3	pzq_neg_20180203_1_4	pzq_neg_20180203_1_5	isotopes	adduct	pcgroup
966	881.510719157583	881.502609147879	881.518829167287	6.349616765976	6.310066699982	6.38916683197	2	2	7513.51187613184	1943.810546875	12959.9731723919	4919.6576401927	4660.90481581092	[171][M+1]+		210
1146	1026.58644419888	1026.58587507193	1026.58701332584	5.5086917877195	5.474866867065	5.542516708374	2	2	15753.4452760251	2205.912109375	28031.9419475706	9526.8725623458	9701.52131815885			105
1273	1084.30568064262	1084.3017515781	1084.30960970714	0.6830166876315	0.666100025177	0.699933350086	2	2	6868.07787214581	1459.30859375	6439.9165811945	7411.61024280141	6752.70679244153			180
114	354.203603051049	354.201900616449	354.205305485649	18.2187170740762	18.196416854858	18.2410172932943	2	2	15260.1345893781	1405.1875	17587.8210327992	10617.0750072723	17575.5077280627			153
71	285.205970956944	285.20494037171	285.207001542177	15.797758579254	15.780850410461	15.814666748047	2	2	5676.52080548141	1898.08984375	4276.99136257448	7504.56208555745	5248.00896831229			32
1362	1137.58776250093	1137.57752660204	1137.59799839983	18.0326667963662	18.015832901001	18.0495006917313	2	2	8575.38814666734	1593.0517578125	8364.49392276459	8253.82606364249	9107.84445359493	[239][M]+		2
178	403.185375416268	403.183410712701	403.187340119835	9.92903371556583	9.91320029703767	9.944867134094	2	2	6490.14909944644	1592.8935546875	8050.43605255811	5451.13767805696	5968.87356772425			150
1258	1075.53205041592	1075.52627655072	1075.53782428112	29.038640975952	29.02174949646	29.055532455444	2	2	11142.1329006045	1459.26171875	11384.1388074155	13322.9191713799	8719.34072301801			44
770	689.485171725156	689.477636256181	689.492707194132	23.5244913101195	23.524482727051	23.524499893188	2	2	8418.54648162676	1996.40625	13525.8367256214	6985.08123718894	4744.72148206996			118
589	596.351570410854	596.347670489797	596.355470331912	18.6028251647945	18.6028175354	18.602832794189	2	2	9713.12116226477	1569.2578125	10307.2897772541	5393.96212416157	13438.1115853786			3
156	393.211969499363	393.210914506262	393.213024492464	23.1519165039065	23.151899337769	23.151933670044	2	2	7526.02465712576	1534.189453125	6868.89192937882	8178.39409541339	7530.78794658507			69
881	797.282367294402	797.278358886321	797.286375702484	12.586275100708	12.586266517639	12.586283683777	2	2	7335.85474924814	2441.513671875	14183.2218511533	4677.14011564282	3147.20228094831			39
3	100.928517856881	100.923224164135	100.930648651036	6.976150035858	6.923983097076	7.07071685791	3	3	10599.3275122482	1426.462890625	11919.5740174839	8066.98862347737	11811.4198957833			232
1368	1140.18889910567	1140.18784967769	1140.18994853365	0.6491916775705	0.632283329964	0.666100025177	2	2	8650.12743050146	1388.5439453125	7867.99442599917	9584.40058644419	8497.98727906102			71
1311	1104.16452707708	1104.15698374939	1104.17207040476	0.666108340025	0.666100025177	0.666116654873	2	2	9247.98224454147	1912.130859375	10035.9131377644	5449.401740359	12258.631855501			71
1138	1011.78225006168	1011.77798703814	1011.78651308523	22.8077001571655	22.790782928467	22.824617385864	2	2	7115.18743289808	2245.546875	541.561648307746	13554.6641333345	7249.336517052			221
1	100.470024447893	100.467007682714	100.473041213073	6.9027750492095	6.829400062561	6.976150035858	2	2	10730.1650666449	1987.609375	16429.0941056637	5895.47051411638	9865.93058015455			47
1047	940.468427985526	940.467342025096	940.469513945955	29.004791259766	28.987882614136	29.021699905396	2	2	12131.5323009058	1521.6455078125	13801.517425025	8605.73590558369	13987.3435721088			43
213	430.194579996163	430.194152944736	430.20177578341	23.151916503906	23.151899337769	23.151933670044	3	3	7192.71423723628	1914.0126953125	9886.47920468879	7461.92993962577	4229.73356739427	[33][M+1]+		69
1043	938.981620620538	938.973755102956	938.991834570644	29.05556678772	29.055532455444	29.168466567993	3	3	9926.08121855643	1646.126953125	12145.4813425301	10182.3425098572	7450.41980328198			44
1169	1036.45780507518	1036.45521509464	1036.46039505572	18.0157667338057	18.0156834004723	18.015850067139	2	2	6689.48077848763	1460.806640625	9052.36524827448	5734.90161562297	5281.17547156543			2
1192	1044.62129964683	1044.61120106655	1044.63139822711	5.809925079346	5.750016689301	5.869833469391	2	2	26173.1346296395	1390.9423828125	28540.6103586822	25780.4835641583	24198.3099660781			33
898	806.413976849634	806.412467035775	806.421922896401	0.666116654873	0.666100025177	0.699933350086	3	3	7375.57009114314	1658.8125	6256.91230721444	6467.06112032039	9402.73684589459			71
103	331.250200803065	331.248389409214	331.252012196915	23.2310085296635	23.231000900269	23.231016159058	2	2	9171.81237471962	1684.7353515625	11244.2567829674	7056.8291726729	9214.35116851856			62
666	625.233619003113	625.232099002231	625.235139003996	18.0326830088302	18.0156834004723	18.049682617188	2	2	9129.95757643603	1309.4375	9178.46024217743	8237.29689115003	9974.11559598063			2
1074	962.618230052082	962.616239204892	962.620220899271	28.254158973694	28.254150390625	28.254167556763	2	2	9307.85752804693	1869.46044921875	14640.2417963873	6294.74368840996	6988.58709934354			25
73	292.818301912894	292.813598702728	292.823005123061	0.6830166876315	0.666100025177	0.699933350086	2	2	6879.53809364009	1308.0322265625	7349.49357485909	7084.45593994817	6204.66476611301			180
245	444.262690147137	444.260645190103	444.264735104171	18.7150659077963	18.7143992411297	18.715732574463	2	2	8192.03987304994	2267.927734375	5094.63904313391	5055.94924489941	14425.5313311165	[37][M+1]+		95
34	242.079024534229	242.073163950697	242.08085162219	18.015850067139	18.015832901001	18.0495006917313	3	3	7280.77368242552	1540.2490234375	6343.43928934072	7181.20193255153	8317.67982538431			2
501	564.348319666927	564.342813302155	564.350847448462	28.434732437134	28.434717178345	28.434766769409	3	3	5941.86504190388	1853.1015625	8545.37480937533	4953.01963394087	4327.20068239544			157
976	886.36313126723	886.362004143086	886.364258391375	0.666100025177	0.666100025177	0.666100025177	2	2	7669.40623220542	1566.419921875	7717.10267793685	7855.84620831385	7435.26981036555			71
1237	1063.03444324821	1063.02937784428	1063.03950865213	29.151566505432	29.134666442871	29.168466567993	2	2	8310.64120970237	1720.19604492188	7431.44945874657	5968.92754926202	11531.5466210985			88
157	393.276775120675	393.274507227438	393.279043013911	25.716507911682	25.707332611084	25.72568321228	2	2	8071.48486673291	1352.0439453125	7777.23803338055	8648.51228350677	7788.7042833114			234
937	855.386200207918	855.382791404329	855.389609011507	0.666108340025	0.666100025177	0.666116654873	2	2	6988.89326445188	1665.529296875	9268.55984907471	4543.65875454804	7154.46118973289	[165][M+1]+		71
840	748.763050211588	748.753313143381	748.772787279794	27.0971088409425	27.080200195313	27.114017486572	2	2	7208.32352745925	1324.6708984375	5811.29854681307	9498.16593217679	6315.5061033879			6
979	888.347945305607	888.342020418341	888.353870192873	0.632283329964	0.632283329964	0.632283329964	2	2	7801.94256347636	1279.7587890625	7366.16834365908	8500.07093774997	7539.58840902002			71
441	540.613862310506	540.604738782051	540.622985838962	17.9989252090455	17.98201751709	18.015832901001	2	2	8459.80838283934	1375.693359375	9889.41928186039	6302.44134388792	9187.56452276972			2
16	187.858186408141	187.856447733535	187.859925082746	29.794991493225	29.721599578857	29.868383407593	2	2	6499.64508450079	1491.0693359375	6314.21444036788	7331.63606375456	5853.08474937993			224
560	584.346219108826	584.337668937508	584.35248237183	13.906983375549	13.873149871826	13.9391500422157	3	3	7743.76202722565	1536.404296875	5818.22472550177	11000.0526390722	6413.008717103			229
624	611.474361283137	611.468048813718	611.480673752556	24.4387998580935	24.43878364563	24.438816070557	2	2	6939.59194573886	1355.6884765625	6757.74085697273	6566.32186802477	7494.71311221906			51
132	372.2176229419	372.214892500852	372.220353382948	22.8584251403805	22.858417510986	22.858432769775	2	2	5911.17906164369	1897.9814453125	8719.99443740151	3950.39612766468	5063.14661986487	[21][M+1]+		19
155	392.260488147959	392.258531285227	392.262445010691	23.135016441345	23.118099212646	23.151933670044	2	2	8874.4542389811	1456.9736328125	11400.1809906356	6471.66002633964	8751.52169996812			69
235	440.377153449665	440.376598509036	440.377708390295	25.1894330978395	25.172515869141	25.206350326538	2	2	8197.53408405254	1822.0615234375	12552.0179220329	9245.718588353	2794.86574177173	[35][M+1]+		168
1350	1124.66647870317	1124.66476207051	1124.6669996799	6.20860004425	6.129499912262	6.276249885559	3	3	14452.8270294721	1453.0888671875	25170.3945880156	7641.72618573811	10546.3603146627			139
421	534.355451668266	534.352314444789	534.358588891742	20.5105085372925	20.510499954224	20.510517120361	2	2	6925.13355227284	1397.33203125	8361.30545164062	5414.48218913281	6999.61301604509			22
1087	973.291088474879	973.287720813381	973.310478744228	0.666100025177	0.666100025177	0.666116654873	3	3	7100.35662004859	1743.2333984375	10080.7191909214	4372.59626095808	6847.75440826634	[192][M+3]+		71
442	540.695508484126	540.692470983047	540.698545985206	18.0157581507367	18.0156834004723	18.015832901001	2	2	5861.57966755292	1412.154296875	5567.06174782849	6200.05234456658	5817.62491026368			2
1141	1012.86919310635	1012.86705383866	1012.87133237404	27.080200195313	27.080200195313	27.080200195313	2	2	8902.95366344835	1731.3779296875	8825.03689022257	11480.4768516495	6403.34724847295			6
179	404.158599351061	404.155396905216	404.161801796907	26.9334583282475	26.933450698853	26.933465957642	2	2	6486.37619776186	1493.8662109375	6566.01719799008	8373.19472201371	4519.91667328179			24
1403	1162.73028566373	1162.72676125346	1162.733810074	20.606508255005	20.589599609375	20.623416900635	2	2	6710.37982279647	1819.87109375	10914.9763411429	4842.52448497844	4373.63864226805	[245][M+2]+		1
950	870.358598634508	870.357155356555	870.360041912461	0.6491916775705	0.632283329964	0.666100025177	2	2	8314.65973739027	1317.59375	6935.50059250977	9415.07605292595	8593.4025667351			71
847	760.480137050215	760.474141104373	760.482685331457	18.015832901001	18.0156834004723	18.015850067139	3	3	9230.22689417994	1348.67944335938	8935.03096944149	10480.6561592288	8274.99355386953			2
1136	1011.26747590343	1011.26144470139	1011.27350710546	0.666100025177	0.666100025177	0.666100025177	2	2	6918.89063378706	1278.0830078125	6131.95041143123	6660.70484186656	7964.01664806341			71
479	557.373462017422	557.372756412239	557.374167622605	25.90625	25.906232833862	25.906267166138	2	2	7765.59224082711	2449.6513671875	14629.2445704531	4486.63352378209	4180.89862824617			68
1332	1113.20504103741	1113.20414788227	1113.20593419255	0.6491916775705	0.632283329964	0.666100025177	2	2	7221.04083541009	1283.0361328125	6224.67381285475	9182.11628154331	6256.33241183221			71
499	564.246326825448	564.244138358058	564.248515292838	21.2104082107545	21.210399627686	21.210416793823	2	2	5688.93158297598	2051.591796875	8955.94759666493	4157.09262511134	3953.75452715167			114
682	633.34067933021	633.337912329075	633.343446331345	18.8956412785848	18.8949831949867	18.896299362183	2	2	6710.74089528706	1739.794921875	10455.0488477713	3703.2837563428	5973.89008174704			81
440	540.574286455477	540.572053591255	540.576519319699	18.0157667338057	18.0156834004723	18.015850067139	2	2	8438.26710969469	1814.0361328125	12425.4597642802	5176.2929822929	7713.04858251096			2
392	512.402556351797	512.398206713943	512.406905989651	25.4491004943845	25.43218421936	25.466016769409	2	2	8130.17419005222	1767.916015625	13642.7116298119	7467.84249227211	3279.96844807267			133
1422	1178.15116835449	1178.14857514268	1178.1537615663	0.666108340025	0.666100025177	0.666116654873	2	2	7666.07165056666	1528.8359375	7981.71009725892	7649.32584470473	7367.17900973633			71
534	574.563043961643	574.559534809297	574.56655311399	0.632283329964	0.632283329964	0.632283329964	2	2	8078.72606300027	1339.7021484375	7310.28469264894	9257.72043197146	7668.17306438042			71
189	410.238307461223	410.236380283473	410.240473216625	18.015850067139	18.0156834004723	18.049667358398	3	3	8555.51525659608	1352.2177734375	8258.78850415949	9760.86886391982	7646.88840170893	[27][M+1]+		2
732	661.499612128425	661.493331946951	661.505892309898	28.3444414138795	28.287982940674	28.400899887085	2	2	7087.30077767761	1371.1279296875	5906.80839922906	7455.01084099504	7900.08309280872			233
706	645.430757194121	645.429194900447	645.438508061077	23.151933670044	23.151899337769	23.185749053955	3	3	7134.61866983371	1303.947265625	6472.57993251954	8561.34721653639	6369.9288604452			69
354	497.290210889798	497.286360663254	497.294061116341	16.875708580017	16.875699996948	16.875717163086	2	2	5985.70836527611	1548.1796875	6497.99618760625	6438.14994216664	5020.97896605544			138
1250	1068.79855435501	1068.79574879173	1068.8013599183	22.858441352844	22.858432769775	22.858449935913	2	2	6294.49558071214	1982.638671875	885.725976945509	7852.67613375469	10145.0846314362			19
514	568.511128984292	568.503261940711	568.518996027873	20.070275306702	20.070266723633	20.070283889771	2	2	5470.64358173034	2067.568359375	4279.10397371332	4377.58270075352	7755.24407072418			80
1355	1134.68028909237	1134.67795262506	1134.68262555968	5.965841770172	5.869833469391	6.061850070953	2	2	10005.0403461089	1614.3779296875	14311.6621454418	8447.4975041571	7255.9613887279			38
800	712.438283730063	712.430985134486	712.44558232564	24.969325065613	24.91284942627	25.025800704956	2	2	7365.19682648883	1523.939453125	6843.39625853795	7745.0090080897	7507.18521283884	[148][M+1]+		65
1000	909.353223632779	909.346338633374	909.360108632184	0.6491999924185	0.632283329964	0.666116654873	2	2	8816.32828648433	1394.28466796875	8438.9545492295	8093.37621712923	9916.65409309426			71
924	830.387372829412	830.382780941163	830.391964717661	0.6491916775705	0.632283329964	0.666100025177	2	2	6561.71545182741	1805.4775390625	4621.30748785129	6397.95505829696	8665.88380933399			71
1351	1128.78123669349	1128.77761137614	1128.78486201084	24.6984663009645	24.698450088501	24.698482513428	2	2	10006.1444114921	1539.763671875	11326.6409638164	7662.74492080323	11029.0473498565			36
1167	1036.16222373711	1036.15876959681	1036.1656778774	18.0326753794352	18.0156834004723	18.049667358398	2	2	5156.00221730611	1721.0361328125	5860.97804041262	3330.85216362029	6276.17644788542			2
1213	1054.27888111337	1054.2785928798	1054.27916934694	0.666100025177	0.666100025177	0.666100025177	2	2	7946.50057966455	1327.6044921875	5255.01434811911	8317.96059749834	10266.5267933762			71
15	186.860092483341	186.850318870296	186.869866096386	29.7554502487185	29.755434036255	29.755466461182	2	2	6896.79759414674	1503.171875	3880.00460810258	8898.18674961726	7912.20142472038			231
1432	1188.6229780027	1188.61542142293	1188.63053458246	18.6022342020667	18.6016508687333	18.6028175354	2	2	6096.8041850499	1670.40234375	10167.1333340242	3224.71591591158	4898.56330521389	[252][M+1]+		3
300	473.226877607732	473.226480771403	473.22727444406	14.563883304596	14.554717063904	14.573049545288	2	2	11140.8331393808	2218.30078125	21553.5213219676	8999.95828853978	2869.01980763519			223
1417	1172.88809807178	1172.88166720661	1172.89452893695	20.8209171295165	20.804000854492	20.837833404541	2	2	7587.49387653558	2517.5234375	1331.91053194775	4896.66869867361	16533.9023989854			173
315	480.646812583123	480.643397352473	480.648926466443	18.015832901001	18.0156834004723	18.015850067139	3	3	5540.73970499459	1368.9033203125	5955.12844576199	5254.31843271215	5412.77223650963			2
1435	1200.16861552759	1200.16221245556	1200.17501859962	0.6830250024795	0.666116654873	0.699933350086	2	2	5894.29364440533	1409.9990234375	6902.14646253053	6199.22885141261	4581.50561927286			180
940	859.375416515347	859.373629111496	859.377203919198	0.6491916775705	0.632283329964	0.666100025177	2	2	6973.88177514076	1404.4697265625	5017.67889516507	8409.18393407642	7494.78249618079	[166][M+1]+		71
404	524.323208490551	524.32037629072	524.334796488073	13.906983375549	13.9054832051593	13.906983375549	3	3	6662.42298824737	1208.701171875	5682.26453109494	9102.92754001031	5202.07689363686			229
